Question,Genre,Measure,patternType,fileName,Fitness,Distance,Score
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-86-9.wav,86,9,4
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-86-9.wav,86,9,4
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-86-9.wav,86,9,4
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-86-9.wav,86,9,5
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-86-9.wav,86,9,5
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-86-9.wav,86,9,5
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,2
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,2
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,2
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,3
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,3
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,3
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,3
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,3
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,3
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,4
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,4
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,4
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,4
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,4
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,4
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,4
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,4
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,5
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,5
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,5
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,5
interestingness,rock,Hamming,Parallel,Rock-Hamming-Parallel-92-5.wav,92,5,5
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,1
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,1
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,1
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,1
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,1
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,4
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,4
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,4
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,4
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,4
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,5
interestingness,rock,Swap,Linear,Rock-Swap-Linear-05-20.wav,05,20,5
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,1
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,1
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,4
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,4
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,4
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,4
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,4
interestingness,rock,Swap,Linear,Rock-Swap-Linear-09-10.wav,09,10,5
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,1
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,1
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,1
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,1
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,1
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,2
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,3
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,4
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,4
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,4
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,4
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,4
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,5
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,5
interestingness,rock,Swap,Linear,Rock-Swap-Linear-14-6.wav,14,6,5
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,1
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,2
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,5
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,5
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,5
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,5
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,5
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-18-41.wav,18,41,5
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,2
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,2
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,2
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,2
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,5
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,5
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,5
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-40-24.wav,40,24,5
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,1
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,2
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,2
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,2
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,2
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,2
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,2
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,3
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,4
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,5
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,5
interestingness,rock,Swap,Parallel,Rock-Swap-Parallel-69-4.wav,69,4,5
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,2
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,2
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,2
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,2
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,2
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,2
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-69-20.wav,69,20,2
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,1
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,2
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,2
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,2
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,2
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,2
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,2
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,2
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,3
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,3
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,3
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,3
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,3
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,3
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,4
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,4
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,5
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-81-12.wav,81,12,5
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,3
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,3
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,3
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,3
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,4
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,4
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,4
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,4
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,4
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,4
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,4
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,4
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,4
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,4
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,4
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,5
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,5
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,5
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,5
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,5
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,5
similarity,electronic,Hamming,Linear,Electronic-Hamming-Linear-92-5.wav,92,5,5
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,1
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,1
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,1
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,1
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,1
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,1
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,3
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,3
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,3
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,3
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-75-16.wav,75,16,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,1
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,1
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,1
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,1
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,1
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,1
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,1
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,1
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,1
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,3
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,3
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,3
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-84-10.wav,84,10,5
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,2
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,3
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,3
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,3
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,3
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,3
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,4
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,5
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,5
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,5
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,5
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,5
similarity,electronic,Hamming,Parallel,Electronic-Hamming-Parallel-92-5.wav,92,5,5
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,1
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,1
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,1
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,1
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,1
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,1
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,1
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,1
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,1
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,1
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,1
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,1
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,3
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-04-23.wav,04,23,4
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,1
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,1
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,2
similarity,electronic,Swap,Linear,Electronic-Swap-Linear-11-8.wav,11,8,2
